case_id,ocd_id,surface_formula,adsorbate,backend_key,backend,llm_model,llm_route,force_field,calculator_backend,force_field_model,force_field_size,variant,best_energy_eV,success,run_path,iterations,wasted_iterations,waste_ratio,slip_count,dissociation_count,tokens_used
030,384,Cd16Pd48,C([CH2])O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-5.087837219238281,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/030,5,0,0.0,3,0,55490
030,384,Cd16Pd48,C([CH2])O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.085487365722656,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/030,5,0,0.0,3,0,55928
030,384,Cd16Pd48,C([CH2])O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.933784484863281,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/030,1,0,0.0,0,0,6291
031,439,Ca16Pb16Pd16,OH,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-5.4748687744140625,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/031,5,0,0.0,2,0,36606
031,439,Ca16Pb16Pd16,OH,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.4508819580078125,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/031,5,0,0.0,3,0,35654
031,439,Ca16Pb16Pd16,OH,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.651298522949219,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/031,3,0,0.0,3,0,37142
031,439,Ca16Pb16Pd16,OH,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.651313781738281,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/031,5,0,0.0,3,0,50737
031,439,Ca16Pb16Pd16,OH,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.946937561035156,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/031,1,0,0.0,1,0,6624
032,479,Ni6Sc36Te12,OH,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-7.1137237548828125,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/032,5,0,0.0,4,2,38322
032,479,Ni6Sc36Te12,OH,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-6.6301116943359375,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/032,5,0,0.0,5,2,34262
032,479,Ni6Sc36Te12,OH,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.1137542724609375,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/032,5,0,0.0,4,2,46923
032,479,Ni6Sc36Te12,OH,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.2280120849609375,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/032,5,0,0.0,4,2,52066
032,479,Ni6Sc36Te12,OH,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.576652526855469,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/032,1,0,0.0,1,0,6641
033,491,Ca24Zn48,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-4.546131134033203,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/033,5,0,0.0,4,1,37865
033,491,Ca24Zn48,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.444742202758789,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/033,5,0,0.0,5,1,36863
033,491,Ca24Zn48,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.546115875244141,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/033,5,0,0.0,4,1,47697
033,491,Ca24Zn48,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.444711685180664,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/033,5,1,0.2,4,1,59287
033,491,Ca24Zn48,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/033,1,0,0.0,1,1,6355
034,502,Hf40Sb24Zn8,[CH2]C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-6.991722106933594,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/034,5,0,0.0,4,3,37200
034,502,Hf40Sb24Zn8,[CH2]C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-6.991722106933594,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/034,5,0,0.0,4,1,34371
034,502,Hf40Sb24Zn8,[CH2]C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-6.991722106933594,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/034,5,0,0.0,3,3,35910
034,502,Hf40Sb24Zn8,[CH2]C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-6.991722106933594,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/034,5,0,0.0,3,2,35650
034,502,Hf40Sb24Zn8,[CH2]C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.991722106933594,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/034,1,0,0.0,1,0,7916
035,513,Pd24Zr24,OH,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-6.2419891357421875,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/035,5,0,0.0,4,0,37250
035,513,Pd24Zr24,OH,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-6.2311859130859375,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/035,5,0,0.0,5,0,36000
035,513,Pd24Zr24,OH,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-6.2310943603515625,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/035,3,0,0.0,3,0,28304
035,513,Pd24Zr24,OH,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-6.2310333251953125,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/035,5,0,0.0,4,0,50858
035,513,Pd24Zr24,OH,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.0458221435546875,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/035,1,0,0.0,1,0,6710
036,530,Co32Y48,[NH],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-10.208537101745604,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/036,5,0,0.0,5,0,39933
036,530,Co32Y48,[NH],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-10.643351554870604,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/036,5,0,0.0,5,0,34435
036,530,Co32Y48,[NH],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-10.606913566589355,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/036,5,0,0.0,4,0,52675
036,530,Co32Y48,[NH],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.606913566589355,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/036,5,0,0.0,4,0,58062
036,530,Co32Y48,[NH],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-9.681510925292969,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/036,1,0,0.0,1,0,6144
037,547,Pd144Si32,C[O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-5.747974395751953,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/037,5,0,0.0,5,0,54438
037,547,Pd144Si32,C[O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.747974395751953,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/037,2,0,0.0,2,0,10294
037,547,Pd144Si32,C[O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-5.74797248840332,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/037,5,0,0.0,4,0,52327
037,547,Pd144Si32,C[O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.747974395751953,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/037,5,0,0.0,3,0,56314
037,547,Pd144Si32,C[O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-5.455301284790039,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/037,1,0,0.0,1,0,6405
038,552,Bi16Pd48,C(C)O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-3.3191909790039062,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/038,4,0,0.0,3,0,30511
038,552,Bi16Pd48,C(C)O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.3967971801757812,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/038,5,0,0.0,5,1,35350
038,552,Bi16Pd48,C(C)O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.3852310180664062,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/038,5,0,0.0,4,1,51217
038,552,Bi16Pd48,C(C)O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.3863296508789062,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/038,5,0,0.0,4,1,53784
038,552,Bi16Pd48,C(C)O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.294761657714844,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/038,1,0,0.0,1,0,6605
039,573,Fe16Si24Zr24,[CH3],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-5.362604141235352,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/039,5,0,0.0,4,2,36625
039,573,Fe16Si24Zr24,[CH3],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.362604141235352,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/039,5,0,0.0,4,1,33967
039,573,Fe16Si24Zr24,[CH3],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-5.363460540771484,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/039,5,0,0.0,4,1,38325
039,573,Fe16Si24Zr24,[CH3],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.362604141235352,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/039,5,0,0.0,4,2,36725
039,573,Fe16Si24Zr24,[CH3],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-5.362604141235352,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/039,1,0,0.0,1,0,2881
040,591,Sb20Ta60,[N]=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-9.356441497802734,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/040,5,0,0.0,4,1,37492
040,591,Sb20Ta60,[N]=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-9.670894622802734,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/040,5,0,0.0,5,1,37720
040,591,Sb20Ta60,[N]=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-9.668575286865234,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/040,5,0,0.0,5,1,60183
040,591,Sb20Ta60,[N]=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-9.559261322021484,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/040,5,0,0.0,5,1,67077
040,591,Sb20Ta60,[N]=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-9.35500717163086,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/040,1,0,0.0,1,0,6790
041,596,Cr18Pt18,H,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-4.743199110031128,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/041,3,0,0.0,1,0,26157
041,596,Cr18Pt18,H,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.959049940109253,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/041,5,0,0.0,3,0,31564
041,596,Cr18Pt18,H,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.959049940109253,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/041,5,0,0.0,3,0,44705
041,596,Cr18Pt18,H,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.959049940109253,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/041,5,0,0.0,2,0,42665
041,596,Cr18Pt18,H,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.743168592453003,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/041,1,0,0.0,1,0,6015
042,614,Na8Pb24,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-3.283937454223633,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/042,4,1,0.25,3,0,35369
042,614,Na8Pb24,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.283937454223633,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/042,5,2,0.4,3,0,34249
042,614,Na8Pb24,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.283937454223633,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/042,3,0,0.0,3,0,37025
042,614,Na8Pb24,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.283937454223633,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/042,5,2,0.4,3,0,47844
042,614,Na8Pb24,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.282930374145508,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/042,1,0,0.0,1,0,6064
043,627,Co32Y96,[CH]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-7.811830520629883,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/043,5,0,0.0,5,1,40380
043,627,Co32Y96,[CH]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.790651321411133,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/043,5,0,0.0,5,1,36805
043,627,Co32Y96,[CH]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.790712356567383,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/043,5,0,0.0,5,1,60305
043,627,Co32Y96,[CH]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.790651321411133,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/043,5,0,0.0,5,1,64901
043,627,Co32Y96,[CH]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.268726348876953,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/043,1,0,0.0,1,0,6806
044,632,Al36Zr12,C(=O)C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-2.736175537109375,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/044,5,1,0.2,3,2,38757
044,632,Al36Zr12,C(=O)C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.7364501953125,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/044,5,1,0.2,4,2,36896
044,632,Al36Zr12,C(=O)C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.73760986328125,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/044,5,1,0.2,3,2,52846
044,632,Al36Zr12,C(=O)C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.73779296875,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/044,5,1,0.2,3,2,53645
044,632,Al36Zr12,C(=O)C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.737701416015625,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/044,1,0,0.0,1,0,6631
045,665,Ga16Mn32V16,[CH2][O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-1.351470947265625,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/045,5,1,0.2,4,3,39030
045,665,Ga16Mn32V16,[CH2][O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-1.570451736450195,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/045,5,1,0.2,3,2,36576
045,665,Ga16Mn32V16,[CH2][O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-1.351470947265625,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/045,5,1,0.2,4,3,38648
045,665,Ga16Mn32V16,[CH2][O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-1.351470947265625,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/045,5,1,0.2,4,3,38862
045,665,Ga16Mn32V16,[CH2][O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-1.351470947265625,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/045,1,0,0.0,1,0,7181
046,677,Au36Ga36,[N]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-4.248908996582031,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/046,5,0,0.0,3,0,35840
046,677,Au36Ga36,[N]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.248908996582031,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/046,5,0,0.0,2,0,34583
046,677,Au36Ga36,[N]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.105659484863281,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/046,5,0,0.0,2,0,53668
046,677,Au36Ga36,[N]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.417228698730469,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/046,5,0,0.0,4,0,63216
046,677,Au36Ga36,[N]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.8581466674804688,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/046,1,0,0.0,1,0,6251
047,716,Au24Si24Sr12,N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-2.125509262084961,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/047,5,0,0.0,2,0,33552
047,716,Au24Si24Sr12,N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.149190902709961,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/047,5,0,0.0,2,0,33610
047,716,Au24Si24Sr12,N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.113170623779297,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/047,4,0,0.0,1,0,31847
