dataset,case_id,backend,backend_label,variant,variant_label,E_full_eV,E_variant_eV,delta_E_variant_minus_full_eV,delta_positive_means,within_0p01_eV,within_0p05_eV,full_better_gt_0p05_eV,variant_better_gt_0p05_eV,plot_note
OCD62,024,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-5.222894668579102,-5.222879409790039,0.000015259,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,024,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-5.222894668579102,-5.222879409790039,0.000015259,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,025,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-3.493175506591797,-3.549367904663086,-0.056192398,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,025,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-3.493175506591797,-3.549367904663086,-0.056192398,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,025,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-3.493175506591797,-3.549367904663086,-0.056192398,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,026,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-7.450052261352539,-7.434549331665039,0.015502930,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,026,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-7.450052261352539,-7.38249397277832,0.067558289,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,026,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-7.450052261352539,-7.434610366821289,0.015441895,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,027,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-7.403881072998047,-7.403942108154297,-0.000061035,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,027,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-7.403881072998047,-7.403881072998047,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,027,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-7.403881072998047,-7.403881072998047,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,028,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-3.95587158203125,-4.074314117431641,-0.118442535,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,028,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-3.95587158203125,-4.055267333984375,-0.099395752,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,028,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-3.95587158203125,-4.055267333984375,-0.099395752,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,029,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-7.967422485351563,-7.8788909912109375,0.088531494,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,029,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-7.967422485351563,-8.408592224121094,-0.441169739,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,029,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-7.967422485351563,-7.967422485351563,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,030,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-5.087837219238281,-5.087898254394531,-0.000061035,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,030,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-5.087837219238281,-5.087837219238281,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,030,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-5.087837219238281,-5.087837219238281,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,031,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-5.4511260986328125,-4.651206970214844,0.799919128,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,031,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-5.4511260986328125,-5.47479248046875,-0.023666382,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,031,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-5.4511260986328125,-5.4748687744140625,-0.023742676,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,032,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-7.2280120849609375,-7.1137542724609375,0.114257812,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,032,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-7.2280120849609375,-7.2280120849609375,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,032,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-7.2280120849609375,-7.2280120849609375,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,033,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-4.546146392822266,-4.444711685180664,0.101434708,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,033,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-4.546146392822266,-4.444726943969727,0.101419449,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,033,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-4.546146392822266,-4.546115875244141,0.000030518,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,034,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-6.991722106933594,-7.120536804199219,-0.128814697,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,034,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-6.991722106933594,-6.991722106933594,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,034,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-6.991722106933594,-6.991722106933594,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,035,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-6.176261901855469,-6.1764984130859375,-0.000236511,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,035,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-6.176261901855469,-6.176292419433594,-0.000030518,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,035,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-6.176261901855469,-6.2310638427734375,-0.054801941,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,036,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-10.606913566589355,-10.643351554870604,-0.036437988,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,036,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-10.606913566589355,-10.643351554870604,-0.036437988,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,036,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-10.606913566589355,-10.643351554870604,-0.036437988,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,037,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-5.74797248840332,-5.74797248840332,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,037,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-5.74797248840332,-5.74797248840332,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,037,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-5.74797248840332,-5.743021011352539,0.004951477,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,038,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-3.3852310180664062,-3.3857192993164062,-0.000488281,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,038,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-3.3852310180664062,-3.385169982910156,0.000061035,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,038,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-3.3852310180664062,-3.3852310180664062,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,039,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-5.363460540771484,-5.363460540771484,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,039,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-5.363460540771484,-5.363460540771484,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,039,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-5.363460540771484,-5.362604141235352,0.000856400,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,040,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-9.670589447021484,-9.671321868896484,-0.000732422,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,040,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-9.670589447021484,-9.671077728271484,-0.000488281,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,040,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-9.670589447021484,-9.670772552490234,-0.000183105,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,041,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-4.980229139328003,-4.743168592453003,0.237060547,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,041,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-4.980229139328003,-4.743168592453003,0.237060547,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,041,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-4.980229139328003,-4.980229139328003,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,042,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-3.283937454223633,-3.2839298248291016,0.000007629,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,042,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-3.283937454223633,-3.283937454223633,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,042,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-3.283937454223633,-3.283937454223633,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,043,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-7.811891555786133,-7.790651321411133,0.021240234,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,043,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-7.811891555786133,-7.811891555786133,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,043,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-7.811891555786133,-7.811891555786133,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,044,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-3.01446533203125,-2.7374267578125,0.277038574,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,044,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-3.01446533203125,-3.01446533203125,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,044,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-3.01446533203125,-3.2235107421875,-0.209045410,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,045,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-1.4145851135253906,-1.570451736450195,-0.155866623,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,045,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-1.4145851135253906,-1.570451736450195,-0.155866623,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,045,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-1.4145851135253906,-1.4145851135253906,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
